Date,Open,Low,High,Close
3/16/2012,83.39,83.187,83.944,83.33
3/19/2012,83.33,83.02,83.57,83.31
3/20/2012,83.31,83.323,83.833,83.764
3/21/2012,83.764,83.38,84.094,83.43
3/22/2012,83.43,82.3,83.47,82.528
3/23/2012,82.528,81.978,82.95,82.476
3/26/2012,82.476,82.36,83.002,82.761
3/27/2012,82.761,82.6,83.39,83.1
3/28/2012,83.1,82.613,83.196,82.815
3/29/2012,82.815,81.908,82.97,82.45
3/30/2012,82.45,81.835,82.87,82.737
4/2/2012,82.737,81.878,83.303,82.065
4/3/2012,82.065,81.558,82.993,82.87
4/4/2012,82.87,82.1,82.94,82.48
4/5/2012,82.48,81.83,82.472,82.427
4/6/2012,82.427,81.312,82.554,81.559
4/9/2012,81.559,81.19,81.67,81.6
4/10/2012,81.6,80.65,81.87,80.68
4/11/2012,80.68,80.578,81.121,80.901
4/12/2012,80.901,80.7,81.135,80.75
4/13/2012,80.75,80.848,81.2,81.073
4/16/2012,81.073,80.295,80.998,80.472
4/17/2012,80.472,80.34,80.93,80.9
4/18/2012,80.9,80.888,81.564,81.244
4/19/2012,81.244,81.176,81.734,81.53
4/20/2012,81.53,81.499,81.78,81.543
4/23/2012,81.543,80.976,81.67,81.14
4/24/2012,81.14,80.861,81.343,81.31
4/25/2012,81.31,81.076,81.698,81.33
4/26/2012,81.33,80.669,81.423,80.996
4/27/2012,80.996,80.32,81.443,80.369
4/30/2012,80.369,79.7,80.39,79.81
5/1/2012,79.81,79.64,80.303,80.178
5/2/2012,80.178,80.04,80.612,80.132
5/3/2012,80.132,80.104,80.551,80.24
5/4/2012,80.24,79.78,80.394,79.84
5/7/2012,79.84,79.648,80,79.948
5/8/2012,79.948,79.68,80.078,79.829
5/9/2012,79.829,79.432,79.941,79.63
5/10/2012,79.63,79.61,80,79.98
5/11/2012,79.98,79.71,79.992,79.891
5/14/2012,79.891,79.65,80.184,79.85
5/15/2012,79.85,79.815,80.335,80.231
5/16/2012,80.231,80.196,80.552,80.21
5/17/2012,80.21,79.12,80.393,79.263
5/18/2012,79.263,79.015,79.463,79.029
5/21/2012,79.029,79.03,79.449,79.279
5/22/2012,79.279,79.274,80.147,79.923
5/23/2012,79.923,79.2,80.073,79.489
5/24/2012,79.489,79.35,79.63,79.61
5/25/2012,79.61,79.45,79.821,79.64
5/28/2012,79.64,79.3,79.718,79.447
5/29/2012,79.447,79.34,79.64,79.512
5/30/2012,79.512,78.83,79.567,79.04
5/31/2012,79.04,78.22,79.13,78.38
6/1/2012,78.38,77.666,78.714,78.125
6/4/2012,78.125,77.99,78.47,78.36
6/5/2012,78.36,78.109,78.97,78.756
6/6/2012,78.756,78.616,79.278,79.239
6/7/2012,79.239,79.209,79.793,79.659
6/8/2012,79.659,79.113,79.753,79.353
6/11/2012,79.353,79.34,79.729,79.459
6/12/2012,79.459,79.167,79.692,79.471
6/13/2012,79.471,79.26,79.75,79.35
6/14/2012,79.35,79.16,79.48,79.3
6/15/2012,79.3,78.6,79.51,78.664
6/18/2012,78.664,78.676,79.306,79.112
6/19/2012,79.112,78.847,79.108,79.046
6/20/2012,79.046,78.797,79.702,79.488
6/21/2012,79.488,79.39,80.33,80.26
6/22/2012,80.26,80.011,80.57,80.413
6/25/2012,80.413,79.41,80.62,79.65
6/26/2012,79.65,79.235,79.788,79.451
6/27/2012,79.451,79.36,79.87,79.73
6/28/2012,79.73,79.224,79.755,79.418
6/29/2012,79.418,79.138,79.976,79.916
7/2/2012,79.916,79.315,79.979,79.48
7/3/2012,79.48,79.416,79.931,79.825
7/4/2012,79.825,79.594,79.89,79.828
7/5/2012,79.828,79.563,80.095,79.893
7/6/2012,79.893,79.483,80.022,79.614
7/9/2012,79.614,79.4,79.78,79.579
7/10/2012,79.579,79.215,79.595,79.376
7/11/2012,79.376,79.12,79.76,79.672
7/12/2012,79.672,79.15,79.954,79.288
7/13/2012,79.288,79.078,79.393,79.26
7/16/2012,79.26,78.691,79.284,78.824
7/17/2012,78.824,78.8,79.17,79.1
7/18/2012,79.1,78.72,79.155,78.764
7/19/2012,78.764,78.42,78.823,78.589
7/20/2012,78.589,78.41,78.802,78.467
7/23/2012,78.467,77.947,78.532,78.375
7/24/2012,78.375,78.08,78.374,78.194
7/25/2012,78.194,78.07,78.28,78.13
7/26/2012,78.13,77.988,78.316,78.273
7/27/2012,78.273,78.04,78.678,78.47
7/30/2012,78.47,78.122,78.545,78.203
7/31/2012,78.203,78.01,78.304,78.117
8/1/2012,78.117,77.915,78.495,78.48
8/2/2012,78.48,78.122,78.538,78.22
8/3/2012,78.22,78.073,78.773,78.547
8/6/2012,78.547,78.1,78.642,78.199
8/7/2012,78.199,78.161,78.74,78.64
8/8/2012,78.64,78.19,78.66,78.501
8/9/2012,78.501,78.27,78.792,78.578
8/10/2012,78.578,78.16,78.64,78.26
8/13/2012,78.26,78.13,78.376,78.361
8/14/2012,78.361,78.315,78.934,78.707
8/15/2012,78.707,78.588,79.05,78.877
8/16/2012,78.877,78.955,79.404,79.277
8/17/2012,79.277,79.234,79.575,79.544
8/20/2012,79.544,79.29,79.658,79.394
8/21/2012,79.394,79.19,79.525,79.239
8/22/2012,79.239,78.287,79.375,78.491
8/23/2012,78.491,78.34,78.695,78.452
8/24/2012,78.452,78.459,78.723,78.7
8/27/2012,78.7,78.61,78.842,78.753
8/28/2012,78.753,78.42,78.773,78.517
8/29/2012,78.517,78.45,78.786,78.685
8/30/2012,78.685,78.46,78.748,78.619
8/31/2012,78.619,78.189,78.64,78.283
9/3/2012,78.283,78.15,78.401,78.29
9/4/2012,78.29,78.24,78.471,78.39
9/5/2012,78.39,78.26,78.54,78.39
9/6/2012,78.39,78.383,79.034,78.862
9/7/2012,78.862,78,79.019,78.266
9/10/2012,78.266,78.15,78.33,78.25
9/11/2012,78.25,77.67,78.273,77.724
9/12/2012,77.724,77.73,77.966,77.8
9/13/2012,77.8,77.12,77.87,77.489
9/14/2012,77.489,77.46,78.374,78.362
9/17/2012,78.362,78.13,78.93,78.733
9/18/2012,78.733,78.49,78.874,78.85
9/19/2012,78.85,78.23,79.217,78.35
9/20/2012,78.35,77.99,78.46,78.278
9/21/2012,78.278,78.07,78.37,78.13
9/24/2012,78.13,77.78,78.2,77.855
9/25/2012,77.855,77.63,77.928,77.763
9/26/2012,77.763,77.593,77.906,77.713
9/27/2012,77.713,77.54,77.756,77.59
9/28/2012,77.59,77.44,78.11,77.97
10/1/2012,77.97,77.793,78.149,78
10/2/2012,78,77.979,78.215,78.1
10/3/2012,78.1,78.121,78.584,78.512
10/4/2012,78.512,78.26,78.718,78.47
10/5/2012,78.47,78.28,78.871,78.668
10/8/2012,78.668,78.05,78.76,78.33
10/9/2012,78.33,78.14,78.436,78.223
10/10/2012,78.223,78.09,78.37,78.15
10/11/2012,78.15,77.95,78.59,78.29
10/12/2012,78.29,78.25,78.534,78.366
10/15/2012,78.366,78.33,78.86,78.67
10/16/2012,78.67,78.697,78.963,78.87
10/17/2012,78.87,78.58,79.051,79.024
10/18/2012,79.024,78.995,79.463,79.264
10/19/2012,79.264,79.1,79.43,79.33
10/22/2012,79.33,79.219,79.935,79.89
10/23/2012,79.89,79.68,80.008,79.86
10/24/2012,79.86,79.69,79.925,79.786
10/25/2012,79.786,79.801,80.334,80.294
10/26/2012,80.294,79.49,80.38,79.6
10/29/2012,79.6,79.51,79.833,79.799
10/30/2012,79.799,79.28,80.13,79.62
10/31/2012,79.62,79.48,79.96,79.8
11/1/2012,79.8,79.78,80.21,80.19
11/2/2012,80.19,80.131,80.675,80.417
11/5/2012,80.417,80.12,80.563,80.28
11/6/2012,80.28,79.93,80.44,80.4
11/7/2012,80.4,79.75,80.416,79.933
11/8/2012,79.933,79.3,80.01,79.354
11/9/2012,79.354,79.04,79.611,79.484
11/12/2012,79.484,79.32,79.563,79.457
11/13/2012,79.457,79.213,79.64,79.39
11/14/2012,79.39,79.39,80.31,80.23
11/15/2012,80.23,80.125,81.461,81.2
11/16/2012,81.2,80.899,81.439,81.229
11/19/2012,81.229,81.05,81.587,81.34
11/20/2012,81.34,81.139,81.757,81.714
11/21/2012,81.714,81.656,82.534,82.513
11/22/2012,82.513,82.264,82.837,82.569
11/23/2012,82.569,82.065,82.509,82.35
11/26/2012,82.35,81.927,82.622,82.049
11/27/2012,82.049,81.86,82.315,82.154
11/28/2012,82.154,81.66,82.212,81.925
11/29/2012,81.925,81.9,82.215,82.08
11/30/2012,82.08,82.05,82.748,82.422
12/3/2012,82.422,81.97,82.504,82.242
12/4/2012,82.242,81.68,82.271,81.825
12/5/2012,81.825,81.797,82.44,82.395
12/6/2012,82.395,82.203,82.617,82.37
12/7/2012,82.37,82.179,82.829,82.429
12/10/2012,82.429,82.08,82.638,82.363
12/11/2012,82.363,82.28,82.575,82.47
12/12/2012,82.47,82.48,83.3,83.16
12/13/2012,83.16,83.135,83.672,83.602
12/14/2012,83.602,83.29,83.963,83.49
12/17/2012,83.49,83.53,84.36,83.8
12/18/2012,83.8,83.8,84.268,84.2
12/19/2012,84.2,84.173,84.616,84.4
12/20/2012,84.4,83.864,84.454,84.392
12/21/2012,84.392,83.862,84.444,84.25
12/24/2012,84.25,84.32,84.87,84.83
12/25/2012,84.83,84.62,84.95,84.78
12/26/2012,84.78,84.71,85.728,85.597
12/27/2012,85.597,85.45,86.147,86.01
12/28/2012,86.01,85.95,86.637,86.112
12/31/2012,86.112,85.674,86.79,86.756
1/1/2013,86.756,86.69,86.76,86.7
1/2/2013,86.7,86.5,87.33,87.203
1/3/2013,87.203,86.73,87.357,87.25
1/4/2013,87.25,87.21,88.41,88.12
1/7/2013,88.12,87.6,88.37,87.77
1/8/2013,87.77,86.94,87.823,87.173
1/9/2013,87.173,86.826,88.014,87.77
1/10/2013,87.77,87.86,88.7,88.56
1/11/2013,88.56,88.685,89.45,89.198
1/14/2013,89.198,89.05,89.67,89.4
1/15/2013,89.4,88.28,89.63,88.87
1/16/2013,88.87,87.8,88.87,88.35
1/17/2013,88.35,88.14,90.13,89.95
1/18/2013,89.95,89.64,90.21,90.08
1/21/2013,90.08,89.34,90.246,89.74
1/22/2013,89.74,88.37,90.15,88.7
1/23/2013,88.7,88.061,88.792,88.68
1/24/2013,88.68,88.42,90.25,90.13
1/25/2013,90.13,90.291,91.195,90.9
1/28/2013,90.9,90.52,91.254,90.753
1/29/2013,90.753,90.3,91.016,90.74
1/30/2013,90.74,90.663,91.404,91.129
1/31/2013,91.129,90.747,91.545,91.49
2/1/2013,91.49,91.62,92.96,92.8
2/4/2013,92.8,92.24,93.18,92.27
2/5/2013,92.27,91.984,93.622,93.535
2/6/2013,93.535,93.25,94.057,93.542
2/7/2013,93.542,93.087,93.916,93.58
2/8/2013,93.58,92.175,93.736,92.71
2/11/2013,92.71,92.375,93.945,93.92
2/12/2013,93.92,92.94,94.409,93.585
2/13/2013,93.585,92.826,93.778,93.46
2/14/2013,93.46,92.87,93.71,92.91
2/15/2013,92.91,92.228,93.84,93.472
2/18/2013,93.472,93.618,94.216,93.938
2/19/2013,93.938,93.26,93.96,93.53
2/20/2013,93.53,93.142,94.036,93.735
2/21/2013,93.735,92.76,93.863,93.202
2/22/2013,93.202,92.931,93.514,93.41
2/25/2013,93.41,90.871,94.751,91.265
2/26/2013,91.265,91.119,92.749,92.06
2/27/2013,92.06,91.13,92.437,92.229
2/28/2013,92.229,92.01,92.85,92.66
3/1/2013,92.66,92.4,93.683,93.53
3/4/2013,93.53,93.15,93.727,93.434
3/5/2013,93.434,92.918,93.54,93.274
3/6/2013,93.274,93.001,94.11,94.05
3/7/2013,94.05,93.794,95.093,94.825
3/8/2013,94.825,94.794,96.566,96.081
3/11/2013,96.081,95.92,96.362,96.27
3/12/2013,96.27,95.64,96.71,96.05
3/13/2013,96.05,95.45,96.26,96.05
3/14/2013,96.05,95.67,96.591,96.107
3/15/2013,96.107,95.06,96.276,95.363
3/18/2013,95.363,94.094,95.598,95.19
3/19/2013,95.19,94.726,95.748,94.99
3/20/2013,94.99,94.83,96.12,96.04
3/21/2013,96.04,94.555,96.107,94.898
3/22/2013,94.898,94.2,95.13,94.43
3/25/2013,94.43,93.53,94.962,94.082
3/26/2013,94.082,93.869,94.619,94.55
3/27/2013,94.55,94.01,94.909,94.425
3/28/2013,94.425,93.878,94.434,94.08
3/29/2013,94.08,93.947,94.303,94.197
4/1/2013,94.197,93.14,94.374,93.359
4/2/2013,93.359,92.572,93.557,93.382
4/3/2013,93.382,92.68,93.688,92.77
4/4/2013,92.77,92.737,96.41,96.17
4/5/2013,96.17,95.75,97.83,97.77
4/8/2013,97.77,97.86,99.326,99.312
4/9/2013,99.312,98.593,99.662,99
4/10/2013,99,98.916,99.873,99.77
4/11/2013,99.77,99.098,99.947,99.82
4/12/2013,99.82,98.45,99.8,98.561
4/15/2013,98.561,97.05,98.712,97.182
4/16/2013,97.182,96.53,98.16,97.56
4/17/2013,97.56,97.19,98.432,97.841
4/18/2013,97.841,97.637,98.532,98.171
4/19/2013,98.171,98.11,99.69,99.51
4/22/2013,99.51,98.988,99.884,99.343
4/23/2013,99.343,98.47,99.532,99.455
4/24/2013,99.455,99.2,99.76,99.48
4/25/2013,99.48,98.97,99.56,99.26
4/26/2013,99.26,97.548,99.413,98.08
4/29/2013,98.08,97.355,99.413,97.99
4/30/2013,97.99,97.01,98.13,97.52
5/1/2013,97.52,97.029,97.676,97.292
5/2/2013,97.292,97.09,98.39,97.92
5/3/2013,97.92,97.9,99.27,98.99
5/6/2013,98.99,99.06,99.45,99.36
5/7/2013,99.36,98.818,99.434,99.01
5/8/2013,99.01,98.58,99.151,98.956
5/9/2013,98.956,98.62,100.791,100.606
5/10/2013,100.606,100.543,101.984,101.57
5/13/2013,101.57,101.51,102.15,101.87
5/14/2013,101.87,101.26,102.4,102.26
5/15/2013,102.26,101.85,102.763,102.337
5/16/2013,102.337,101.82,102.682,102.293
5/17/2013,102.293,102.08,103.31,103.29
5/20/2013,103.29,102.03,103.115,102.335
5/21/2013,102.335,102.078,102.884,102.48
5/22/2013,102.48,102.353,103.736,102.766
5/23/2013,102.766,100.835,103.572,101.86
5/24/2013,101.86,100.67,102.59,101.1
5/27/2013,101.1,100.748,101.805,101.15
5/28/2013,101.15,101.051,102.52,102.14
5/29/2013,102.14,100.71,102.55,101.121
5/30/2013,101.121,100.47,101.83,100.693
5/31/2013,100.693,100.224,101.31,100.48
6/3/2013,100.48,98.86,100.75,99.466
6/4/2013,99.466,99.337,100.44,100.119
6/5/2013,100.119,98.962,100.48,99.16
6/6/2013,99.16,95.913,99.5,97.06
6/7/2013,97.06,94.99,97.81,97.46
6/10/2013,97.46,97.44,99.31,98.756
6/11/2013,98.756,95.58,99.02,96.02
6/12/2013,96.02,95.142,97.04,95.77
6/13/2013,95.77,93.795,95.98,94.806
6/14/2013,94.806,93.987,95.76,94.374
6/17/2013,94.374,94.12,95.25,94.46
6/18/2013,94.46,94.441,95.79,95.212
6/19/2013,95.212,94.837,96.96,96.723
6/20/2013,96.723,96.206,98.32,97.354
6/21/2013,97.354,96.867,98.17,97.716
6/24/2013,97.716,97.21,98.73,97.59
6/25/2013,97.59,96.96,98.07,97.77
6/26/2013,97.77,97.24,98.24,97.79
6/27/2013,97.79,97.564,98.573,98.261
6/28/2013,98.261,98.378,99.48,99.18
7/1/2013,99.18,99.183,99.858,99.555
7/2/2013,99.555,99.512,100.726,100.58
7/3/2013,100.58,99.24,100.856,99.94
7/4/2013,99.94,99.494,100.159,100.02
7/5/2013,100.02,99.893,101.224,101.135
7/8/2013,101.135,100.77,101.55,100.99
7/9/2013,100.99,100.77,101.3,100.97
7/10/2013,100.97,99.35,101.22,99.52
7/11/2013,99.52,98.259,99.66,98.846
7/12/2013,98.846,98.677,99.694,99.36
7/15/2013,99.36,99.05,100.48,99.328
7/16/2013,99.328,98.896,100.069,99.096
7/17/2013,99.096,99.05,99.944,99.604
7/18/2013,99.604,99.468,100.653,100.46
7/19/2013,100.46,99.81,100.87,100.32
7/22/2013,100.32,99.278,100.71,99.54
7/23/2013,99.54,99.15,100.18,99.49
7/24/2013,99.49,99.389,100.438,100.314
7/25/2013,100.314,98.877,100.453,99.037
7/26/2013,99.037,97.94,99.389,98.192
7/29/2013,98.192,97.6,98.339,97.837
7/30/2013,97.837,97.74,98.46,97.98
7/31/2013,97.98,97.59,98.54,97.92
8/1/2013,97.92,97.659,99.572,99.55
8/2/2013,99.55,98.66,99.95,98.84
8/5/2013,98.84,98.23,99.151,98.359
8/6/2013,98.359,97.521,98.585,97.7
8/7/2013,97.7,96.3,97.78,96.46
8/8/2013,96.46,95.78,96.934,96.69
8/9/2013,96.69,96.12,96.968,96.217
8/12/2013,96.217,95.93,96.911,96.671
8/13/2013,96.671,97.057,98.342,98.132
8/14/2013,98.132,97.869,98.427,98.14
8/15/2013,98.14,97.24,98.648,97.332
8/16/2013,97.332,97.06,97.77,97.52
8/19/2013,97.52,97.361,98.125,97.615
8/20/2013,97.615,96.914,97.862,97.26
8/21/2013,97.26,97.1,97.982,97.8
8/22/2013,97.8,97.694,98.809,98.703
8/23/2013,98.703,98.38,99.149,98.61
8/26/2013,98.61,98.19,98.843,98.46
8/27/2013,98.46,96.98,98.535,97.061
8/28/2013,97.061,96.821,97.838,97.71
8/29/2013,97.71,97.454,98.521,98.213
8/30/2013,98.213,97.888,98.476,98.154
9/2/2013,98.154,98.283,99.431,99.37
9/3/2013,99.37,99.169,99.86,99.54
9/4/2013,99.54,99.3,99.81,99.63
9/5/2013,99.63,99.57,100.194,100.13
9/6/2013,100.13,98.54,100.23,99.05
9/9/2013,99.05,99.338,100.13,99.58
9/10/2013,99.58,99.477,100.456,100.32
9/11/2013,100.32,99.83,100.61,99.947
9/12/2013,99.947,99.017,99.986,99.44
9/13/2013,99.44,99.2,99.98,99.24
9/16/2013,99.24,98.464,99.504,99.066
9/17/2013,99.066,99.009,99.383,99.14
9/18/2013,99.14,97.75,99.335,97.893
9/19/2013,97.893,97.987,99.615,99.37
9/20/2013,99.37,99.174,99.669,99.33
9/23/2013,99.33,98.64,99.36,98.76
9/24/2013,98.76,98.48,99.18,98.74
9/25/2013,98.74,98.35,98.81,98.45
9/26/2013,98.45,98.27,99.134,98.849
9/27/2013,98.849,98.07,99.04,98.2
9/30/2013,98.2,97.46,98.46,98.203
10/1/2013,98.203,97.62,98.725,97.79
10/2/2013,97.79,97.11,98.085,97.372
10/3/2013,97.372,96.89,97.873,97.275
10/4/2013,97.275,96.92,97.48,97.42
10/7/2013,97.42,96.77,97.33,96.89
10/8/2013,96.89,96.56,97.249,96.964
10/9/2013,96.964,96.79,97.65,97.34
10/10/2013,97.34,97.3,98.27,98.24
10/11/2013,98.24,97.88,98.573,98.48
10/14/2013,98.48,98.06,98.563,98.53
10/15/2013,98.53,98.12,98.703,98.329
10/16/2013,98.329,98.1,98.97,98.754
10/17/2013,98.754,97.7,99.004,97.89
10/18/2013,97.89,97.52,98.16,97.84
10/21/2013,97.84,97.8,98.242,98.2
10/22/2013,98.2,97.85,98.483,98.1
10/23/2013,98.1,97.13,98.19,97.3
10/24/2013,97.3,97.14,97.617,97.28
10/25/2013,97.28,96.91,97.491,97.38
10/28/2013,97.38,97.41,97.789,97.65
10/29/2013,97.65,97.43,98.278,98.17
10/30/2013,98.17,97.99,98.676,98.583
10/31/2013,98.583,98.06,98.571,98.32
11/1/2013,98.32,97.78,98.849,98.766
11/4/2013,98.766,98.5,98.844,98.59
11/5/2013,98.59,98.13,98.661,98.56
11/6/2013,98.56,98.38,98.76,98.69
11/7/2013,98.69,97.59,99.409,97.88
11/8/2013,97.88,97.93,99.221,99.14
11/11/2013,99.14,98.88,99.298,99.205
11/12/2013,99.205,99.06,99.8,99.68
11/13/2013,99.68,99.15,99.674,99.375
11/14/2013,99.375,99.1,100.15,100
11/15/2013,100,99.91,100.43,100.19
11/18/2013,100.19,99.768,100.39,99.911
11/19/2013,99.911,99.54,100.255,100.18
